C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/543;dataset/CatIT/543;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/544;dataset/CatIT/544;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/545;dataset/CatIT/545;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/546;dataset/CatIT/546;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/547;dataset/CatIT/547;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/548;dataset/CatIT/548;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/549;dataset/CatIT/549;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/550;dataset/CatIT/550;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/551;dataset/CatIT/551;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/552;dataset/CatIT/552;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/553;dataset/CatIT/553;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/554;dataset/CatIT/554;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/555;dataset/CatIT/555;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/556;dataset/CatIT/556;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/557;dataset/CatIT/557;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/558;dataset/CatIT/558;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/559;dataset/CatIT/559;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/560;dataset/CatIT/560;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/561;dataset/CatIT/561;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/562;dataset/CatIT/562;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/563;dataset/CatIT/563;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/564;dataset/CatIT/564;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/565;dataset/CatIT/565;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/566;dataset/CatIT/566;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/567;dataset/CatIT/567;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/568;dataset/CatIT/568;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/569;dataset/CatIT/569;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/570;dataset/CatIT/570;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/571;dataset/CatIT/571;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/572;dataset/CatIT/572;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/573;dataset/CatIT/573;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/574;dataset/CatIT/574;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/575;dataset/CatIT/575;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/576;dataset/CatIT/576;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/577;dataset/CatIT/577;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/578;dataset/CatIT/578;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/579;dataset/CatIT/579;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/580;dataset/CatIT/580;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/581;dataset/CatIT/581;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/582;dataset/CatIT/582;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/583;dataset/CatIT/583;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/584;dataset/CatIT/584;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/585;dataset/CatIT/585;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/586;dataset/CatIT/586;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/587;dataset/CatIT/587;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/588;dataset/CatIT/588;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/589;dataset/CatIT/589;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/590;dataset/CatIT/590;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/591;dataset/CatIT/591;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/592;dataset/CatIT/592;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/593;dataset/CatIT/593;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/594;dataset/CatIT/594;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/595;dataset/CatIT/595;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/596;dataset/CatIT/596;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/597;dataset/CatIT/597;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/598;dataset/CatIT/598;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/599;dataset/CatIT/599;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/600;dataset/CatIT/600;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/601;dataset/CatIT/601;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/602;dataset/CatIT/602;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/603;dataset/CatIT/603;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/604;dataset/CatIT/604;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/605;dataset/CatIT/605;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/606;dataset/CatIT/606;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/607;dataset/CatIT/607;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/608;dataset/CatIT/608;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/609;dataset/CatIT/609;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/610;dataset/CatIT/610;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/611;dataset/CatIT/611;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/612;dataset/CatIT/612;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/613;dataset/CatIT/613;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/614;dataset/CatIT/614;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/615;dataset/CatIT/615;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/616;dataset/CatIT/616;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/617;dataset/CatIT/617;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/618;dataset/CatIT/618;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/619;dataset/CatIT/619;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/620;dataset/CatIT/620;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/621;dataset/CatIT/621;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/622;dataset/CatIT/622;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/623;dataset/CatIT/623;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/624;dataset/CatIT/624;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/625;dataset/CatIT/625;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/626;dataset/CatIT/626;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/627;dataset/CatIT/627;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/628;dataset/CatIT/628;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/629;dataset/CatIT/629;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/630;dataset/CatIT/630;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/631;dataset/CatIT/631;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/632;dataset/CatIT/632;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/633;dataset/CatIT/633;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/634;dataset/CatIT/634;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/635;dataset/CatIT/635;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/636;dataset/CatIT/636;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/637;dataset/CatIT/637;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/638;dataset/CatIT/638;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/639;dataset/CatIT/639;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/640;dataset/CatIT/640;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/641;dataset/CatIT/641;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/642;dataset/CatIT/642;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/643;dataset/CatIT/643;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/644;dataset/CatIT/644;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/645;dataset/CatIT/645;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/646;dataset/CatIT/646;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/647;dataset/CatIT/647;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/648;dataset/CatIT/648;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/649;dataset/CatIT/649;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/650;dataset/CatIT/650;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/651;dataset/CatIT/651;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/652;dataset/CatIT/652;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/653;dataset/CatIT/653;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/654;dataset/CatIT/654;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/655;dataset/CatIT/655;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/656;dataset/CatIT/656;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/657;dataset/CatIT/657;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/658;dataset/CatIT/658;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/659;dataset/CatIT/659;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/660;dataset/CatIT/660;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/661;dataset/CatIT/661;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/662;dataset/CatIT/662;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/663;dataset/CatIT/663;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/664;dataset/CatIT/664;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/665;dataset/CatIT/665;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/666;dataset/CatIT/666;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/667;dataset/CatIT/667;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/668;dataset/CatIT/668;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/669;dataset/CatIT/669;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/670;dataset/CatIT/670;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/671;dataset/CatIT/671;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/672;dataset/CatIT/672;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/673;dataset/CatIT/673;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/674;dataset/CatIT/674;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/675;dataset/CatIT/675;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/676;dataset/CatIT/676;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/677;dataset/CatIT/677;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/678;dataset/CatIT/678;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/679;dataset/CatIT/679;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/680;dataset/CatIT/680;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/681;dataset/CatIT/681;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/682;dataset/CatIT/682;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/683;dataset/CatIT/683;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/684;dataset/CatIT/684;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/685;dataset/CatIT/685;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/686;dataset/CatIT/686;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/687;dataset/CatIT/687;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/688;dataset/CatIT/688;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/689;dataset/CatIT/689;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/690;dataset/CatIT/690;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/691;dataset/CatIT/691;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/692;dataset/CatIT/692;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/693;dataset/CatIT/693;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/694;dataset/CatIT/694;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/695;dataset/CatIT/695;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/696;dataset/CatIT/696;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/697;dataset/CatIT/697;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/698;dataset/CatIT/698;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/699;dataset/CatIT/699;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/700;dataset/CatIT/700;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/701;dataset/CatIT/701;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/702;dataset/CatIT/702;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/703;dataset/CatIT/703;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/704;dataset/CatIT/704;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/705;dataset/CatIT/705;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/706;dataset/CatIT/706;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/707;dataset/CatIT/707;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/708;dataset/CatIT/708;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/709;dataset/CatIT/709;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/710;dataset/CatIT/710;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/711;dataset/CatIT/711;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/712;dataset/CatIT/712;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/713;dataset/CatIT/713;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/714;dataset/CatIT/714;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/715;dataset/CatIT/715;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/716;dataset/CatIT/716;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/717;dataset/CatIT/717;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/718;dataset/CatIT/718;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/719;dataset/CatIT/719;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/720;dataset/CatIT/720;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/721;dataset/CatIT/721;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/722;dataset/CatIT/722;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/723;dataset/CatIT/723;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/724;dataset/CatIT/724;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/725;dataset/CatIT/725;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/726;dataset/CatIT/726;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/727;dataset/CatIT/727;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/728;dataset/CatIT/728;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/729;dataset/CatIT/729;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/730;dataset/CatIT/730;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/731;dataset/CatIT/731;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/732;dataset/CatIT/732;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/733;dataset/CatIT/733;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/734;dataset/CatIT/734;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/735;dataset/CatIT/735;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/736;dataset/CatIT/736;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/737;dataset/CatIT/737;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/738;dataset/CatIT/738;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/739;dataset/CatIT/739;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/740;dataset/CatIT/740;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/741;dataset/CatIT/741;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/742;dataset/CatIT/742;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/743;dataset/CatIT/743;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/744;dataset/CatIT/744;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/745;dataset/CatIT/745;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/746;dataset/CatIT/746;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/747;dataset/CatIT/747;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/748;dataset/CatIT/748;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/749;dataset/CatIT/749;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/750;dataset/CatIT/750;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/751;dataset/CatIT/751;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/752;dataset/CatIT/752;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/753;dataset/CatIT/753;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/754;dataset/CatIT/754;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/755;dataset/CatIT/755;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/756;dataset/CatIT/756;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/757;dataset/CatIT/757;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/758;dataset/CatIT/758;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/759;dataset/CatIT/759;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/760;dataset/CatIT/760;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/761;dataset/CatIT/761;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/762;dataset/CatIT/762;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/763;dataset/CatIT/763;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/764;dataset/CatIT/764;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/765;dataset/CatIT/765;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/766;dataset/CatIT/766;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/767;dataset/CatIT/767;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/768;dataset/CatIT/768;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/769;dataset/CatIT/769;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/770;dataset/CatIT/770;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/771;dataset/CatIT/771;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/772;dataset/CatIT/772;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/773;dataset/CatIT/773;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/774;dataset/CatIT/774;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/775;dataset/CatIT/775;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/776;dataset/CatIT/776;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/777;dataset/CatIT/777;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/778;dataset/CatIT/778;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/779;dataset/CatIT/779;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/780;dataset/CatIT/780;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/781;dataset/CatIT/781;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/782;dataset/CatIT/782;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/783;dataset/CatIT/783;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/784;dataset/CatIT/784;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/785;dataset/CatIT/785;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/786;dataset/CatIT/786;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/787;dataset/CatIT/787;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/788;dataset/CatIT/788;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/789;dataset/CatIT/789;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/790;dataset/CatIT/790;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/791;dataset/CatIT/791;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/792;dataset/CatIT/792;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/793;dataset/CatIT/793;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/794;dataset/CatIT/794;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/795;dataset/CatIT/795;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/796;dataset/CatIT/796;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/797;dataset/CatIT/797;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/798;dataset/CatIT/798;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/799;dataset/CatIT/799;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/800;dataset/CatIT/800;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/801;dataset/CatIT/801;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/802;dataset/CatIT/802;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/803;dataset/CatIT/803;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/804;dataset/CatIT/804;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/805;dataset/CatIT/805;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/806;dataset/CatIT/806;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/807;dataset/CatIT/807;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/808;dataset/CatIT/808;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/809;dataset/CatIT/809;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/810;dataset/CatIT/810;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/811;dataset/CatIT/811;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/812;dataset/CatIT/812;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/813;dataset/CatIT/813;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/814;dataset/CatIT/814;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/815;dataset/CatIT/815;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/816;dataset/CatIT/816;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/817;dataset/CatIT/817;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/818;dataset/CatIT/818;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/819;dataset/CatIT/819;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/820;dataset/CatIT/820;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/821;dataset/CatIT/821;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/822;dataset/CatIT/822;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/823;dataset/CatIT/823;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/824;dataset/CatIT/824;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/825;dataset/CatIT/825;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/826;dataset/CatIT/826;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/827;dataset/CatIT/827;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/828;dataset/CatIT/828;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/829;dataset/CatIT/829;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/830;dataset/CatIT/830;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/831;dataset/CatIT/831;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/832;dataset/CatIT/832;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/833;dataset/CatIT/833;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/834;dataset/CatIT/834;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/835;dataset/CatIT/835;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/836;dataset/CatIT/836;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/837;dataset/CatIT/837;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/838;dataset/CatIT/838;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/839;dataset/CatIT/839;cat
